ACCIPITRIFORMES-VU
ACCIPITRIFORMES-LC
ACCIPITRIFORMES-LC
ACCIPITRIFORMES-LC
ACCIPITRIFORMES-LC
ACCIPITRIFORMES-VU
ACCIPITRIFORMES-LC
ACCIPITRIFORMES-NT
ACCIPITRIFORMES-LC
ACCIPITRIFORMES-CR
ACCIPITRIFORMES-LC
ACCIPITRIFORMES-LC
ACCIPITRIFORMES-LC
ACCIPITRIFORMES-LC
ACCIPITRIFORMES-LC
ACCIPITRIFORMES-NT
ACCIPITRIFORMES-NT
ACCIPITRIFORMES-LC
ACCIPITRIFORMES-EN
ACCIPITRIFORMES-LC
ACCIPITRIFORMES-LC
ACCIPITRIFORMES-VU
ACCIPITRIFORMES-LC
ACCIPITRIFORMES-LC
ACCIPITRIFORMES-LC
ACCIPITRIFORMES-LC
ACCIPITRIFORMES-NT
ACCIPITRIFORMES-EN
ACCIPITRIFORMES-LC
ACCIPITRIFORMES-LC
ANSERIFORMES-LC
ANSERIFORMES-LC
ANSERIFORMES-LC
ANSERIFORMES-LC
ANSERIFORMES-LC
ANSERIFORMES-LC
ANSERIFORMES-LC
ANSERIFORMES-EN
ANSERIFORMES-LC
ANSERIFORMES-VU
ANSERIFORMES-LC
ANSERIFORMES-VU
ANSERIFORMES-LC
ANSERIFORMES-LC
ANSERIFORMES-LC
ANSERIFORMES-LC
ANSERIFORMES-NT
ANSERIFORMES-LC
ANSERIFORMES-NT
ANSERIFORMES-VU
ANSERIFORMES-EN
ANSERIFORMES-LC
ANSERIFORMES-LC
ANSERIFORMES-LC
ANSERIFORMES-LC
ANSERIFORMES-LC
ANSERIFORMES-VU
ANSERIFORMES-VU
ANSERIFORMES-LC
ANSERIFORMES-LC
ANSERIFORMES-LC
ANSERIFORMES-NT
ANSERIFORMES-LC
ANSERIFORMES-EN
ANSERIFORMES-LC
ANSERIFORMES-VU
ANSERIFORMES-LC
ANSERIFORMES-LC
ANSERIFORMES-LC
ANSERIFORMES-LC
ANSERIFORMES-LC
BUCEROTIFORMES-LC
CAPRIMULGIFORMES-VU
CAPRIMULGIFORMES-LC
CAPRIMULGIFORMES-NT
CAPRIMULGIFORMES-LC
CAPRIMULGIFORMES-LC
CAPRIMULGIFORMES-LC
CAPRIMULGIFORMES-LC
CAPRIMULGIFORMES-LC
CHARADRIIFORMES-NT
CHARADRIIFORMES-LC
CHARADRIIFORMES-LC
CHARADRIIFORMES-EN
CHARADRIIFORMES-EX
CHARADRIIFORMES-NT
CHARADRIIFORMES-LC
CHARADRIIFORMES-LC
CHARADRIIFORMES-LC
CHARADRIIFORMES-RE
CHARADRIIFORMES-LC
CHARADRIIFORMES-LC
CHARADRIIFORMES-VU
CHARADRIIFORMES-LC
CHARADRIIFORMES-LC
CHARADRIIFORMES-LC
CHARADRIIFORMES-CR
CHARADRIIFORMES-VU
CHARADRIIFORMES-LC
CHARADRIIFORMES-LC
CHARADRIIFORMES-VU
CHARADRIIFORMES-NT
CHARADRIIFORMES-VU
CHARADRIIFORMES-LC
CHARADRIIFORMES-EX
CHARADRIIFORMES-VU
CHARADRIIFORMES-LC
CHARADRIIFORMES-LC
CHARADRIIFORMES-LC
CHARADRIIFORMES-LC
CHARADRIIFORMES-NT
CHARADRIIFORMES-LC
CHARADRIIFORMES-NT
CHARADRIIFORMES-NT
CHARADRIIFORMES-LC
CHARADRIIFORMES-LC
CHARADRIIFORMES-LC
CHARADRIIFORMES-LC
CHARADRIIFORMES-LC
CHARADRIIFORMES-LC
CHARADRIIFORMES-LC
CHARADRIIFORMES-LC
CHARADRIIFORMES-LC
CHARADRIIFORMES-LC
CHARADRIIFORMES-LC
CHARADRIIFORMES-LC
CHARADRIIFORMES-LC
CHARADRIIFORMES-EN
CHARADRIIFORMES-VU
CHARADRIIFORMES-LC
CHARADRIIFORMES-LC
CHARADRIIFORMES-LC
CHARADRIIFORMES-LC
CHARADRIIFORMES-LC
CHARADRIIFORMES-LC
CHARADRIIFORMES-LC
CHARADRIIFORMES-LC
CHARADRIIFORMES-LC
CHARADRIIFORMES-LC
CHARADRIIFORMES-LC
CHARADRIIFORMES-LC
CHARADRIIFORMES-LC
CHARADRIIFORMES-LC
CHARADRIIFORMES-LC
CHARADRIIFORMES-VU
CHARADRIIFORMES-LC
CHARADRIIFORMES-LC
CHARADRIIFORMES-LC
CHARADRIIFORMES-LC
CHARADRIIFORMES-LC
CHARADRIIFORMES-LC
CHARADRIIFORMES-LC
CHARADRIIFORMES-LC
CHARADRIIFORMES-VU
CHARADRIIFORMES-LC
CHARADRIIFORMES-VU
CHARADRIIFORMES-LC
CHARADRIIFORMES-CR
CHARADRIIFORMES-LC
CHARADRIIFORMES-LC
CHARADRIIFORMES-LC
CHARADRIIFORMES-LC
CHARADRIIFORMES-LC
CHARADRIIFORMES-LC
CHARADRIIFORMES-LC
CHARADRIIFORMES-LC
CHARADRIIFORMES-LC
CHARADRIIFORMES-LC
CHARADRIIFORMES-LC
CHARADRIIFORMES-LC
CHARADRIIFORMES-LC
CHARADRIIFORMES-LC
CHARADRIIFORMES-CR
CICONIIFORMES-LC
CICONIIFORMES-LC
COLUMBIFORMES-LC
COLUMBIFORMES-NT
COLUMBIFORMES-LC
COLUMBIFORMES-LC
COLUMBIFORMES-LC
COLUMBIFORMES-LC
COLUMBIFORMES-LC
COLUMBIFORMES-LC
COLUMBIFORMES-VU
CORACIIFORMES-VU
CORACIIFORMES-EN
CORACIIFORMES-VU
CORACIIFORMES-LC
CORACIIFORMES-LC
CORACIIFORMES-LC
CUCULIFORMES-LC
CUCULIFORMES-LC
CUCULIFORMES-LC
FALCONIFORMES-EN
FALCONIFORMES-VU
FALCONIFORMES-LC
FALCONIFORMES-LC
FALCONIFORMES-LC
FALCONIFORMES-LC
FALCONIFORMES-LC
FALCONIFORMES-LC
FALCONIFORMES-LC
FALCONIFORMES-NT
GALLIFORMES-LC
GALLIFORMES-NT
GALLIFORMES-NT
GALLIFORMES-LC
GALLIFORMES-LC
GALLIFORMES-LC
GALLIFORMES-LC
GALLIFORMES-LC
GALLIFORMES-VU
GALLIFORMES-NT
GALLIFORMES-LC
GALLIFORMES-LC
GALLIFORMES-LC
GALLIFORMES-LC
GALLIFORMES-LC
GALLIFORMES-LC
GALLIFORMES-LC
GAVIIFORMES-VU
GAVIIFORMES-LC
GAVIIFORMES-VU
GAVIIFORMES-LC
GRUIFORMES-LC
GRUIFORMES-LC
GRUIFORMES-LC
GRUIFORMES-NT
GRUIFORMES-EN
GRUIFORMES-LC
GRUIFORMES-LC
GRUIFORMES-LC
GRUIFORMES-LC
GRUIFORMES-LC
GRUIFORMES-LC
OTIDIFORMES-CR
OTIDIFORMES-NT
OTIDIFORMES-LC
OTIDIFORMES-VU
PASSERIFORMES-LC
PASSERIFORMES-LC
PASSERIFORMES-CR
PASSERIFORMES-LC
PASSERIFORMES-LC
PASSERIFORMES-VU
PASSERIFORMES-LC
PASSERIFORMES-LC
PASSERIFORMES-LC
PASSERIFORMES-LC
PASSERIFORMES-LC
PASSERIFORMES-LC
PASSERIFORMES-LC
PASSERIFORMES-CR
PASSERIFORMES-LC
PASSERIFORMES-LC
PASSERIFORMES-LC
PASSERIFORMES-LC
PASSERIFORMES-LC
PASSERIFORMES-LC
PASSERIFORMES-LC
PASSERIFORMES-LC
PASSERIFORMES-LC
PASSERIFORMES-LC
PASSERIFORMES-LC
PASSERIFORMES-LC
PASSERIFORMES-LC
PASSERIFORMES-LC
PASSERIFORMES-LC
PASSERIFORMES-LC
PASSERIFORMES-LC
PASSERIFORMES-LC
PASSERIFORMES-CR
PASSERIFORMES-LC
PASSERIFORMES-LC
PASSERIFORMES-LC
PASSERIFORMES-LC
PASSERIFORMES-VU
PASSERIFORMES-LC
PASSERIFORMES-LC
PASSERIFORMES-LC
PASSERIFORMES-VU
PASSERIFORMES-LC
PASSERIFORMES-LC
PASSERIFORMES-LC
PASSERIFORMES-VU
PASSERIFORMES-LC
PASSERIFORMES-LC
PASSERIFORMES-LC
PASSERIFORMES-LC
PASSERIFORMES-LC
PASSERIFORMES-LC
PASSERIFORMES-LC
PASSERIFORMES-LC
PASSERIFORMES-LC
PASSERIFORMES-LC
PASSERIFORMES-LC
PASSERIFORMES-LC
PASSERIFORMES-LC
PASSERIFORMES-LC
PASSERIFORMES-LC
PASSERIFORMES-LC
PASSERIFORMES-LC
PASSERIFORMES-LC
PASSERIFORMES-NT
PASSERIFORMES-LC
PASSERIFORMES-LC
PASSERIFORMES-LC
PASSERIFORMES-LC
PASSERIFORMES-LC
PASSERIFORMES-EN
PASSERIFORMES-LC
PASSERIFORMES-LC
PASSERIFORMES-LC
PASSERIFORMES-LC
PASSERIFORMES-LC
PASSERIFORMES-LC
PASSERIFORMES-LC
PASSERIFORMES-LC
PASSERIFORMES-LC
PASSERIFORMES-LC
PASSERIFORMES-LC
PASSERIFORMES-LC
PASSERIFORMES-VU
PASSERIFORMES-LC
PASSERIFORMES-LC
PASSERIFORMES-LC
PASSERIFORMES-LC
PASSERIFORMES-LC
PASSERIFORMES-LC
PASSERIFORMES-VU
PASSERIFORMES-LC
PASSERIFORMES-LC
PASSERIFORMES-NT
PASSERIFORMES-LC
PASSERIFORMES-LC
PASSERIFORMES-LC
PASSERIFORMES-LC
PASSERIFORMES-LC
PASSERIFORMES-LC
PASSERIFORMES-LC
PASSERIFORMES-LC
PASSERIFORMES-LC
PASSERIFORMES-LC
PASSERIFORMES-LC
PASSERIFORMES-LC
PASSERIFORMES-LC
PASSERIFORMES-LC
PASSERIFORMES-LC
PASSERIFORMES-LC
PASSERIFORMES-LC
PASSERIFORMES-LC
PASSERIFORMES-LC
PASSERIFORMES-LC
PASSERIFORMES-EN
PASSERIFORMES-LC
PASSERIFORMES-NT
PASSERIFORMES-LC
PASSERIFORMES-LC
PASSERIFORMES-LC
PASSERIFORMES-VU
PASSERIFORMES-LC
PASSERIFORMES-LC
PASSERIFORMES-LC
PASSERIFORMES-LC
PASSERIFORMES-LC
PASSERIFORMES-LC
PASSERIFORMES-NT
PASSERIFORMES-LC
PASSERIFORMES-LC
PASSERIFORMES-LC
PASSERIFORMES-LC
PASSERIFORMES-LC
PASSERIFORMES-LC
PASSERIFORMES-LC
PASSERIFORMES-LC
PASSERIFORMES-LC
PASSERIFORMES-LC
PASSERIFORMES-LC
PASSERIFORMES-LC
PASSERIFORMES-LC
PASSERIFORMES-LC
PASSERIFORMES-LC
PASSERIFORMES-LC
PASSERIFORMES-VU
PASSERIFORMES-LC
PASSERIFORMES-LC
PASSERIFORMES-LC
PASSERIFORMES-LC
PASSERIFORMES-LC
PASSERIFORMES-LC
PASSERIFORMES-LC
PASSERIFORMES-NT
PASSERIFORMES-LC
PASSERIFORMES-LC
PASSERIFORMES-LC
PASSERIFORMES-LC
PASSERIFORMES-LC
PASSERIFORMES-LC
PASSERIFORMES-LC
PASSERIFORMES-LC
PASSERIFORMES-LC
PASSERIFORMES-LC
PASSERIFORMES-VU
PASSERIFORMES-LC
PASSERIFORMES-LC
PASSERIFORMES-LC
PASSERIFORMES-LC
PASSERIFORMES-LC
PASSERIFORMES-LC
